job_id,title,company,location,required_skills,min_experience,education,salary_min,salary_max,description
J0710,Robotics Software Engineer,JetBrains,Remote,"C++,Python,ROS,Computer Vision,SLAM,Linux,Control Systems",4,Master,166449,267002,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0224,Full Stack Engineer (MERN),Palo Alto Networks,"Santa Clara, CA","MongoDB,Express,React,Node.js,TypeScript,AWS",4,Bachelor,134061,222694,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0301,Data Scientist,Coinbase,"Phoenix, AZ","Python,Pandas,Scikit-learn,SQL,Statistics,Matplotlib,Jupyter",2,Master,150954,240935,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0370,LLM Engineer,Intel,"New York, NY","Python,PyTorch,Transformers,LangChain,RAG,Fine-tuning,Prompt Engineering",2,Master,188610,324751,"Build and fine-tune large language models, develop RAG systems, optimize inference, and integrate LLM capabilities into products."
J0558,Application Security Engineer,Arm,"San Jose, CA","Security,OWASP,Code Review,Python,SAST,DAST,Threat Modeling",4,Bachelor,149374,265880,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0340,Senior ML Engineer,Notion,"San Francisco, CA","Python,PyTorch,Distributed Training,MLOps,Kubernetes,AWS,C++",7,Master,186676,353686,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0219,Senior Full Stack Developer,CrowdStrike,"Austin, TX","React,Python,Django,PostgreSQL,Redis,AWS,Docker,Kubernetes",5,Bachelor,192255,267797,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0227,Full Stack Engineer (MERN),Uber,"San Francisco, CA","MongoDB,Express,React,Node.js,TypeScript,AWS",3,Bachelor,125944,223503,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0358,Computer Vision Engineer,Shopify,Remote,"Python,PyTorch,OpenCV,CNNs,Object Detection,3D Vision",5,Master,158993,278791,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0095,Rust Systems Engineer,AMD,"Washington, DC","Rust,C++,Linux,Networking,Concurrency,Systems",4,Bachelor,170629,260193,"Optimize systems for performance and reliability, work on low-level software, and solve complex distributed systems challenges."
J0414,Data Engineer,Atlassian,"San Francisco, CA","Python,SQL,Spark,Airflow,AWS,Kafka,ETL,Data Modeling",4,Bachelor,158090,245538,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0550,Senior Security Engineer,Cohere,"Seattle, WA","Security,AWS,Kubernetes,IAM,SIEM,Threat Modeling,Compliance,Python",6,Bachelor,193378,294250,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0557,Application Security Engineer,Databricks,"Miami, FL","Security,OWASP,Code Review,Python,SAST,DAST,Threat Modeling",5,Bachelor,169507,247782,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0426,Senior Data Engineer,Scale AI,"San Francisco, CA","Python,Spark,Airflow,Kafka,AWS,Terraform,dbt,Data Modeling",7,Bachelor,185897,296848,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0164,Vue.js Frontend Engineer,IBM,"Miami, FL","Vue,Vuex,JavaScript,TypeScript,HTML,CSS,Webpack",4,Bachelor,128085,204997,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0518,Platform Engineer,Tesla,"Austin, TX","Kubernetes,Docker,Terraform,AWS,Go,CI/CD,Service Mesh",4,Bachelor,157044,268868,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0070,Node.js Backend Engineer,Canva,Remote,"Node.js,Express,TypeScript,MongoDB,Redis,GraphQL",2,Bachelor,133698,206253,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0534,Security Engineer,Red Hat,"Raleigh, NC","Python,Security,Penetration Testing,AWS,Networking,OWASP,Linux",4,Bachelor,154335,258919,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0189,Senior Frontend Architect,Figma,"San Francisco, CA","React,TypeScript,GraphQL,Next.js,Performance,A11y,Design Systems",8,Bachelor,179330,310772,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0226,Full Stack Engineer (MERN),Mistral AI,Remote,"MongoDB,Express,React,Node.js,TypeScript,AWS",3,Bachelor,128954,218026,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0539,Security Engineer,Snap,"Los Angeles, CA","Python,Security,Penetration Testing,AWS,Networking,OWASP,Linux",4,Bachelor,152185,239159,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0326,Machine Learning Engineer,Vercel,"New York, NY","Python,PyTorch,TensorFlow,MLOps,Docker,AWS,Kubernetes,SQL",5,Master,184130,285550,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0075,Node.js Backend Engineer,Rivian,"Atlanta, GA","Node.js,Express,TypeScript,MongoDB,Redis,GraphQL",2,Bachelor,146737,232787,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0367,LLM Engineer,Cloudflare,"San Francisco, CA","Python,PyTorch,Transformers,LangChain,RAG,Fine-tuning,Prompt Engineering",3,Master,199924,310736,"Build and fine-tune large language models, develop RAG systems, optimize inference, and integrate LLM capabilities into products."
J0564,Application Security Engineer,Okta,"San Francisco, CA","Security,OWASP,Code Review,Python,SAST,DAST,Threat Modeling",4,Bachelor,162561,256740,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0503,Cloud Architect,Samsung,"Dallas, TX","AWS,Azure,GCP,Terraform,Kubernetes,Networking,Security,Architecture",6,Bachelor,177474,325762,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0309,Senior Data Scientist,Cisco,"San Jose, CA","Python,Pandas,TensorFlow,PyTorch,SQL,Statistics,MLOps,Experiment Design",6,Master,192945,287426,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0053,Go Backend Engineer,NVIDIA,"Raleigh, NC","Go,gRPC,PostgreSQL,Redis,Kubernetes,Docker",4,Bachelor,160043,251447,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0661,Blockchain Engineer,Airbnb,"San Francisco, CA","Solidity,Ethereum,Web3.js,Smart Contracts,DeFi,Node.js",3,Bachelor,172991,269940,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0158,Vue.js Frontend Engineer,Elastic,"Portland, OR","Vue,Vuex,JavaScript,TypeScript,HTML,CSS,Webpack",3,Bachelor,123614,207352,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0041,Senior Java Engineer,SpaceX,"Hawthorne, CA","Java,Spring,Hibernate,Kafka,AWS,Docker,Kubernetes",5,Bachelor,186369,282713,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0159,Vue.js Frontend Engineer,Spotify,"San Francisco, CA","Vue,Vuex,JavaScript,TypeScript,HTML,CSS,Webpack",3,Bachelor,128063,184739,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0478,Senior DevOps Engineer,Cruise,"San Francisco, CA","AWS,Terraform,Kubernetes,Helm,ArgoCD,Monitoring,Python,Linux",6,Bachelor,171986,275681,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0339,Senior ML Engineer,Vercel,Remote,"Python,PyTorch,Distributed Training,MLOps,Kubernetes,AWS,C++",6,Master,210030,348213,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0006,Senior Python Backend Engineer,Shopify,Remote,"Python,Django,FastAPI,PostgreSQL,Redis,Docker,AWS,Linux",5,Bachelor,158169,256763,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0262,Senior Android Developer,Canva,"New York, NY","Kotlin,Jetpack Compose,Dagger,Retrofit,Testing,CI/CD",6,Bachelor,165120,255906,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0670,Blockchain Engineer,Figma,"San Francisco, CA","Solidity,Ethereum,Web3.js,Smart Contracts,DeFi,Node.js",2,Bachelor,145587,287175,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0134,Senior React Frontend Engineer,GitLab,Remote,"React,TypeScript,Redux,Next.js,CSS,Webpack,Testing",5,Bachelor,175417,257123,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0271,Senior Android Developer,Plaid,"San Francisco, CA","Kotlin,Jetpack Compose,Dagger,Retrofit,Testing,CI/CD",6,Bachelor,162837,260140,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0570,QA Automation Engineer,Twitter/X,"Seattle, WA","Python,Selenium,Pytest,CI/CD,API Testing,SQL,Git",2,Bachelor,121632,162457,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0286,Flutter Developer,Oracle,"Austin, TX","Flutter,Dart,Firebase,REST,Mobile,Git",2,Bachelor,122232,193311,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0439,Analytics Engineer,Scale AI,"San Francisco, CA","SQL,dbt,Python,Snowflake,Looker,Data Modeling,Git",4,Bachelor,133479,202879,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0042,Senior Java Engineer,Block,"San Francisco, CA","Java,Spring,Hibernate,Kafka,AWS,Docker,Kubernetes",6,Bachelor,178317,280913,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0387,Data Analyst,Dell,"Dallas, TX","Python,SQL,Excel,Tableau,Statistics,Pandas,Data Visualization",2,Bachelor,106753,136753,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0123,PHP Full Stack Developer,Oracle,"Austin, TX","PHP,Laravel,MySQL,JavaScript,Vue,Docker",3,Bachelor,109868,163877,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0527,Infrastructure Engineer,Broadcom,"San Jose, CA","Linux,AWS,Terraform,Ansible,Docker,Networking,Python",5,Bachelor,146370,240908,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0701,FPGA Engineer,Okta,"San Francisco, CA","VHDL,Verilog,FPGA,Xilinx,Signal Processing,C++",4,Master,156949,258611,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0192,UI Engineer,Datadog,Remote,"JavaScript,React,CSS,HTML,Figma,Animation,Responsive",3,Bachelor,141948,210923,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0077,Ruby on Rails Engineer,Red Hat,"Raleigh, NC","Ruby,Rails,PostgreSQL,Sidekiq,Redis,Heroku",5,Bachelor,141887,234086,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0703,FPGA Engineer,GitLab,Remote,"VHDL,Verilog,FPGA,Xilinx,Signal Processing,C++",5,Master,162493,257080,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0460,Recommendation Systems Engineer,Figma,"San Francisco, CA","Python,PyTorch,Collaborative Filtering,A/B Testing,SQL,Spark",5,Master,173476,266547,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0685,Embedded Systems Engineer,Anduril,"Costa Mesa, CA","C,C++,RTOS,ARM,Linux,Hardware,Firmware",3,Bachelor,127916,239716,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0199,UI Engineer,Cruise,"Denver, CO","JavaScript,React,CSS,HTML,Figma,Animation,Responsive",3,Bachelor,136460,193244,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0202,UI Engineer,VMware,"Palo Alto, CA","JavaScript,React,CSS,HTML,Figma,Animation,Responsive",3,Bachelor,128046,199040,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0560,Application Security Engineer,Google,"Mountain View, CA","Security,OWASP,Code Review,Python,SAST,DAST,Threat Modeling",4,Bachelor,154557,253552,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0603,Product Manager,Salesforce,"Boston, MA","Product Strategy,Analytics,SQL,A/B Testing,Roadmapping,Agile",6,Bachelor,170845,273313,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0377,AI Research Scientist,Meta,"Menlo Park, CA","Python,PyTorch,Math,Statistics,Research,NLP,Reinforcement Learning",5,PhD,206419,376781,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0231,Full Stack Engineer (MERN),GitLab,Remote,"MongoDB,Express,React,Node.js,TypeScript,AWS",3,Bachelor,148945,196723,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0454,Recommendation Systems Engineer,Cisco,"San Jose, CA","Python,PyTorch,Collaborative Filtering,A/B Testing,SQL,Spark",5,Master,167966,270886,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0208,Full Stack Engineer,Palantir,"Denver, CO","React,Node.js,TypeScript,PostgreSQL,AWS,Docker",4,Bachelor,148695,231717,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0258,Android Engineer,NVIDIA,"Santa Clara, CA","Kotlin,Jetpack Compose,Android SDK,Room,Coroutines,MVVM",4,Bachelor,155672,246210,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0650,Product Designer,Scale AI,"San Francisco, CA","Figma,UI,UX,Prototyping,Design Systems,User Research",4,Bachelor,148301,239241,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0056,Go Backend Engineer,Amazon,"Denver, CO","Go,gRPC,PostgreSQL,Redis,Kubernetes,Docker",3,Bachelor,149232,244819,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0566,QA Automation Engineer,Figma,"Portland, OR","Python,Selenium,Pytest,CI/CD,API Testing,SQL,Git",2,Bachelor,121872,165697,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0321,Machine Learning Engineer,Cisco,"San Jose, CA","Python,PyTorch,TensorFlow,MLOps,Docker,AWS,Kubernetes,SQL",4,Master,174392,284026,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0427,Senior Data Engineer,HashiCorp,"San Francisco, CA","Python,Spark,Airflow,Kafka,AWS,Terraform,dbt,Data Modeling",7,Bachelor,165216,292439,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0698,FPGA Engineer,Rivian,"Irvine, CA","VHDL,Verilog,FPGA,Xilinx,Signal Processing,C++",4,Master,164084,243476,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0646,Senior UX Designer,HashiCorp,"New York, NY","Figma,User Research,Design Systems,Prototyping,Leadership,Strategy",6,Bachelor,174868,244335,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0049,Go Backend Engineer,Snap,"Los Angeles, CA","Go,gRPC,PostgreSQL,Redis,Kubernetes,Docker",3,Bachelor,152969,229288,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0295,Data Scientist,Supabase,"Nashville, TN","Python,Pandas,Scikit-learn,SQL,Statistics,Matplotlib,Jupyter",3,Master,156252,217707,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0524,Infrastructure Engineer,Palantir,"Denver, CO","Linux,AWS,Terraform,Ansible,Docker,Networking,Python",4,Bachelor,152625,220878,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0244,Senior iOS Developer,Cohere,Remote,"Swift,SwiftUI,Combine,CoreML,ARKit,CI/CD,Testing",6,Bachelor,186835,281149,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0399,Senior Data Analyst,Lyft,"San Francisco, CA","Python,SQL,Tableau,Power BI,Statistics,ETL,Storytelling",4,Bachelor,139719,213302,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0575,Senior QA Engineer,CrowdStrike,"Austin, TX","Python,Selenium,Cypress,Playwright,CI/CD,Performance Testing,API Testing",5,Bachelor,127874,214167,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0230,Full Stack Engineer (MERN),Snap,"Los Angeles, CA","MongoDB,Express,React,Node.js,TypeScript,AWS",3,Bachelor,132125,205211,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0658,Product Designer,Uber,"Chicago, IL","Figma,UI,UX,Prototyping,Design Systems,User Research",4,Bachelor,146444,212926,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0105,C++ Systems Developer,Scale AI,"San Francisco, CA","C++,STL,Linux,Multithreading,CMake,Performance",6,Bachelor,177499,245667,"Optimize systems for performance and reliability, work on low-level software, and solve complex distributed systems challenges."
J0684,Embedded Systems Engineer,Shopify,"Los Angeles, CA","C,C++,RTOS,ARM,Linux,Hardware,Firmware",3,Bachelor,135833,217684,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0368,LLM Engineer,MongoDB,"New York, NY","Python,PyTorch,Transformers,LangChain,RAG,Fine-tuning,Prompt Engineering",3,Master,197400,318008,"Build and fine-tune large language models, develop RAG systems, optimize inference, and integrate LLM capabilities into products."
J0034,Java Backend Engineer,GitHub,Remote,"Java,Spring,SpringBoot,MySQL,Kafka,Redis,Microservices",4,Bachelor,174668,231029,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0555,Application Security Engineer,Hugging Face,Remote,"Security,OWASP,Code Review,Python,SAST,DAST,Threat Modeling",3,Bachelor,168319,254169,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0209,Full Stack Engineer,MongoDB,"New York, NY","React,Node.js,TypeScript,PostgreSQL,AWS,Docker",4,Bachelor,164433,232082,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0303,Data Scientist,OpenAI,"San Francisco, CA","Python,Pandas,Scikit-learn,SQL,Statistics,Matplotlib,Jupyter",4,Master,134678,242809,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0064,Senior Go Developer,Coinbase,"Chicago, IL","Go,gRPC,Kafka,PostgreSQL,Kubernetes,Terraform,AWS",5,Bachelor,160812,260877,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0150,React Developer,Coinbase,"Chicago, IL","React,JavaScript,TypeScript,HTML,CSS,Redux",3,Bachelor,128488,207730,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0257,Android Engineer,CrowdStrike,"Austin, TX","Kotlin,Jetpack Compose,Android SDK,Room,Coroutines,MVVM",5,Bachelor,160377,236087,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0294,Flutter Developer,Waymo,"Mountain View, CA","Flutter,Dart,Firebase,REST,Mobile,Git",2,Bachelor,138250,210586,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0165,Vue.js Frontend Engineer,Cloudflare,"San Francisco, CA","Vue,Vuex,JavaScript,TypeScript,HTML,CSS,Webpack",3,Bachelor,120544,208495,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0274,React Native Developer,Coinbase,Remote,"React Native,TypeScript,Redux,REST,Firebase,Mobile",2,Bachelor,142231,204335,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0205,Full Stack Engineer,Adobe,"San Jose, CA","React,Node.js,TypeScript,PostgreSQL,AWS,Docker",4,Bachelor,157701,238213,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0058,Go Backend Engineer,Dell,"Round Rock, TX","Go,gRPC,PostgreSQL,Redis,Kubernetes,Docker",3,Bachelor,160784,238879,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0055,Go Backend Engineer,Notion,"San Francisco, CA","Go,gRPC,PostgreSQL,Redis,Kubernetes,Docker",2,Bachelor,148666,228782,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0149,React Developer,Palo Alto Networks,"Minneapolis, MN","React,JavaScript,TypeScript,HTML,CSS,Redux",3,Bachelor,128380,195921,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0391,Data Analyst,Salesforce,"Dallas, TX","Python,SQL,Excel,Tableau,Statistics,Pandas,Data Visualization",3,Bachelor,82629,157371,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0026,Java Backend Engineer,OpenAI,"San Francisco, CA","Java,Spring,SpringBoot,MySQL,Kafka,Redis,Microservices",4,Bachelor,156894,258793,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0110,Scala Backend Engineer,Arm,"San Jose, CA","Scala,Akka,Kafka,Spark,PostgreSQL,Functional",4,Master,169037,271676,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0536,Security Engineer,Plaid,"San Francisco, CA","Python,Security,Penetration Testing,AWS,Networking,OWASP,Linux",4,Bachelor,150134,256826,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0014,Python Backend Developer,Zoom,"San Jose, CA","Python,Flask,PostgreSQL,Docker,Git,REST",3,Bachelor,144921,198585,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0433,Analytics Engineer,Cloudflare,"San Francisco, CA","SQL,dbt,Python,Snowflake,Looker,Data Modeling,Git",3,Bachelor,115309,218030,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0293,Flutter Developer,Apple,"Raleigh, NC","Flutter,Dart,Firebase,REST,Mobile,Git",3,Bachelor,118300,186199,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0547,Senior Security Engineer,HashiCorp,"Atlanta, GA","Security,AWS,Kubernetes,IAM,SIEM,Threat Modeling,Compliance,Python",7,Bachelor,192066,287552,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0428,Senior Data Engineer,JetBrains,"New York, NY","Python,Spark,Airflow,Kafka,AWS,Terraform,dbt,Data Modeling",5,Bachelor,182555,284394,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0585,SDET,Mistral AI,Remote,"Java,Selenium,TestNG,REST,CI/CD,Docker,API Testing",4,Bachelor,127622,219715,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0597,SDET,Coinbase,Remote,"Java,Selenium,TestNG,REST,CI/CD,Docker,API Testing",5,Bachelor,130427,226502,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0492,Site Reliability Engineer,Shopify,Remote,"Python,Go,Kubernetes,AWS,Monitoring,Linux,Terraform,Incident Management",6,Bachelor,163778,285398,"Ensure service reliability at scale, manage incident response, build monitoring and alerting systems, and drive reliability culture."
J0576,Senior QA Engineer,Arm,"San Jose, CA","Python,Selenium,Cypress,Playwright,CI/CD,Performance Testing,API Testing",6,Bachelor,131535,226058,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0361,Computer Vision Engineer,Vercel,Remote,"Python,PyTorch,OpenCV,CNNs,Object Detection,3D Vision",4,Master,169495,281494,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0119,Scala Backend Engineer,Netflix,"Los Gatos, CA","Scala,Akka,Kafka,Spark,PostgreSQL,Functional",4,Master,183846,269534,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0331,Machine Learning Engineer,Stripe,"Atlanta, GA","Python,PyTorch,TensorFlow,MLOps,Docker,AWS,Kubernetes,SQL",4,Master,168065,269284,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0653,Product Designer,Confluent,"Minneapolis, MN","Figma,UI,UX,Prototyping,Design Systems,User Research",4,Bachelor,133500,239717,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0556,Application Security Engineer,JetBrains,Remote,"Security,OWASP,Code Review,Python,SAST,DAST,Threat Modeling",5,Bachelor,152584,274402,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0516,Platform Engineer,Hugging Face,Remote,"Kubernetes,Docker,Terraform,AWS,Go,CI/CD,Service Mesh",4,Bachelor,160653,242320,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0183,Senior Frontend Architect,Palo Alto Networks,"Santa Clara, CA","React,TypeScript,GraphQL,Next.js,Performance,A11y,Design Systems",6,Bachelor,193544,313346,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0666,Blockchain Engineer,Block,"Chicago, IL","Solidity,Ethereum,Web3.js,Smart Contracts,DeFi,Node.js",2,Bachelor,170729,290020,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0136,Senior React Frontend Engineer,OpenAI,"San Francisco, CA","React,TypeScript,Redux,Next.js,CSS,Webpack,Testing",6,Bachelor,170349,241973,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0354,Computer Vision Engineer,SpaceX,"Hawthorne, CA","Python,PyTorch,OpenCV,CNNs,Object Detection,3D Vision",4,Master,166609,282146,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0298,Data Scientist,Hugging Face,Remote,"Python,Pandas,Scikit-learn,SQL,Statistics,Matplotlib,Jupyter",3,Master,149746,238516,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0640,Senior UX Designer,Broadcom,"San Jose, CA","Figma,User Research,Design Systems,Prototyping,Leadership,Strategy",6,Bachelor,152927,252204,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0215,Senior Full Stack Developer,Vercel,Remote,"React,Python,Django,PostgreSQL,Redis,AWS,Docker,Kubernetes",6,Bachelor,179092,279796,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0206,Full Stack Engineer,Qualcomm,"San Diego, CA","React,Node.js,TypeScript,PostgreSQL,AWS,Docker",4,Bachelor,168391,230844,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0223,Full Stack Engineer (MERN),Tesla,"Austin, TX","MongoDB,Express,React,Node.js,TypeScript,AWS",4,Bachelor,144989,204128,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
